/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond13.smt2,49
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond31.smt2,121
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond64.smt2,253
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond63.smt2,249
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond8.smt2,29
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond59.smt2,233
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond86.smt2,341
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond68.smt2,269
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond22.smt2,85
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond62.smt2,245
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond27.smt2,105
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond78.smt2,309
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond3.smt2,9
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond75.smt2,297
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond32.smt2,125
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond80.smt2,317
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond49.smt2,193
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond58.smt2,229
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond35.smt2,137
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond82.smt2,325
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond89.smt2,353
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond95.smt2,377
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond72.smt2,285
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond44.smt2,173
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond91.smt2,361
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond18.smt2,69
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond88.smt2,349
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond73.smt2,289
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond6.smt2,21
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond37.smt2,145
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond60.smt2,237
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond7.smt2,25
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond66.smt2,261
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond45.smt2,177
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond19.smt2,73
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond29.smt2,113
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond92.smt2,365
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond17.smt2,65
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond28.smt2,109
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond84.smt2,333
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond9.smt2,33
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond57.smt2,225
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond39.smt2,153
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond40.smt2,157
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond61.smt2,241
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond85.smt2,337
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond30.smt2,117
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond83.smt2,329
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond93.smt2,369
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond11.smt2,41
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond99.smt2,393
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond14.smt2,53
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond76.smt2,301
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond20.smt2,77
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/eq_diamond/eq_diamond74.smt2,293
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn728.smt2,1025
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1147.smt2,950
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn961.smt2,1897
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl231.smt2,1140
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl433.smt2,1256
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/dead_dnd053.smt2,1075
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn289.smt2,920
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl732.smt2,1320
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn923.smt2,1271
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl1233.smt2,1414
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn241.smt2,631
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn792.smt2,1161
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl774.smt2,796
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl144.smt2,1741
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl011.smt2,901
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl988.smt2,1208
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn578.smt2,1697
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn522.smt2,891
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn960.smt2,1893
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn622.smt2,2070
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl251.smt2,790
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl192.smt2,708
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn895.smt2,1340
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn646.smt2,2745
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl859.smt2,1096
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1193.smt2,1522
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1103.smt2,1079
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1218.smt2,856
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl298.smt2,1017
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl758.smt2,2126
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn955.smt2,1804
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn903.smt2,1465
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn221.smt2,678
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn264.smt2,1125
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn481.smt2,1178
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn502.smt2,1496
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn016.smt2,833
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl652.smt2,2380
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn508.smt2,647
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1282.smt2,800
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1064.smt2,807
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1198.smt2,1111
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1297.smt2,711
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn912.smt2,1666
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl115.smt2,1268
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl419.smt2,646
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1239.smt2,1046
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1168.smt2,1728
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn310.smt2,969
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1042.smt2,1041
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl840.smt2,1001
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1104.smt2,969
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl263.smt2,1216
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl788.smt2,879
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl073.smt2,1723
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn643.smt2,2352
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1137.smt2,1252
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn385.smt2,1289
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl068.smt2,232
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1134.smt2,1654
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1050.smt2,1400
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn217.smt2,618
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl799.smt2,824
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn618.smt2,1404
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn435.smt2,1481
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl888.smt2,1629
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn664.smt2,2507
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl913.smt2,1691
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn048.smt2,728
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl1083.smt2,1329
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn207.smt2,612
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1186.smt2,935
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn866.smt2,1970
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn577.smt2,1396
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl113.smt2,1531
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl363.smt2,1729
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn213.smt2,976
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl811.smt2,1909
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl628.smt2,2480
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn345.smt2,1629
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn564.smt2,1468
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1205.smt2,1130
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl1026.smt2,1314
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl847.smt2,1798
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl944.smt2,2220
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1309.smt2,819
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn624.smt2,1495
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl850.smt2,1634
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn199.smt2,904
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn473.smt2,763
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl978.smt2,952
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl383.smt2,1500
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1291.smt2,869
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn987.smt2,2009
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn112.smt2,1547
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl1113.smt2,1533
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/dead_dnd019.smt2,1344
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl373.smt2,1862
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl757.smt2,1663
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl308.smt2,725
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl1235.smt2,1042
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1211.smt2,926
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn1049.smt2,965
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn410.smt2,1228
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn279.smt2,936
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl203.smt2,1105
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn286.smt2,720
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn545.smt2,1391
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_icl458.smt2,811
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn1184.smt2,842
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn906.smt2,1427
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_icl037.smt2,665
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/gensys_brn315.smt2,931
/home/tsmart/dev/chengxi/PZ3/bm2/QF_UF/QG-classification/qg5/iso_brn917.smt2,1322
